0,pb206_pb204,pb207_pb204,1,sr87_sr86,nd143_nd144
3.0,18.169,15.514,4.0,0.70346,0.512933
3.0,18.118,15.513,,,
2.0,16.921,15.302,3.0,0.70412,0.512621
4.0,18.454,15.565,4.0,0.70327,0.512949
3.0,17.601,15.416,4.0,0.70397,0.512825
3.0,18.119,15.479,4.0,0.70325,0.512907
4.0,18.394,15.556,4.0,0.70327,0.512908
3.0,18.006,15.484,4.0,0.70324,0.512903
3.0,18.203,15.555,,,
4.0,18.363,15.562,,,
3.0,17.461,15.418,3.0,0.704255,0.5127
2.0,16.851,15.3,3.0,0.70459,0.51248
2.0,17.325,15.379,4.0,0.704062,0.512695
2.0,17.301,15.551,4.0,0.703908,0.512765
2.0,17.325,15.349,4.0,0.704078,0.512701
3.0,17.7168,15.4399,4.0,0.703561,0.512818
3.0,17.7808,15.4481,4.0,0.703549,0.512764
3.0,17.7563,15.4414,4.0,0.703527,0.512818
3.0,18.0991,15.4868,4.0,0.703276,0.512872
3.0,17.5401,15.4121,4.0,0.703775,0.512711
3.0,18.1014,15.4934,4.0,0.703677,0.512826
3.0,18.1013,15.5039,4.0,0.703846,0.512795
3.0,18.0773,15.4922,4.0,0.703288,0.512899
3.0,17.485,15.364,4.0,0.703827,0.512847
3.0,17.566,15.403,4.0,0.70384,0.512819
2.0,17.106,15.356,4.0,0.703909,0.512895
2.0,17.351,15.356,2.0,0.705385,0.51254
3.0,17.415,15.354,2.0,0.705222,0.512427
3.0,17.709,15.415,3.0,0.704163,0.512733
3.0,17.775,15.424,3.0,0.704593,0.512708
3.0,17.758,15.434,3.0,0.704268,0.51275
3.0,17.901,15.432,4.0,0.70388,0.512731
3.0,17.932,15.452,3.0,0.704254,0.512747
2.0,16.768,15.302,3.0,0.704269,0.512638
0.0,16.756,15.284,3.0,0.704215,0.512658
2.0,16.813,15.323,3.0,0.704213,0.512651
3.0,17.8,15.437,4.0,0.704148,0.512821
3.0,17.907,15.461,4.0,0.703826,0.512796
3.0,17.887,15.408,4.0,0.703906,0.512731
2.0,17.379,15.417,3.0,0.704231,0.5126
2.0,17.362,15.379,3.0,0.704322,0.512634
3.0,17.629,15.433,3.0,0.704461,0.512541
3.0,18.256,15.701,2.0,0.707791,0.512339
3.0,18.185,15.631,2.0,0.707848,0.512186
3.0,18.234,15.678,2.0,0.707818,0.512346
3.0,18.23,15.652,,,
4.0,18.333,15.802,2.0,0.70778,0.512336
4.0,18.316,15.779,2.0,0.707804,0.512337
3.0,18.104,15.502,2.0,0.706126,0.512579
4.0,18.571,15.609,2.0,0.706516,0.512602
4.0,18.421,15.655,2.0,0.706289,0.512489
3.0,18.097,15.484,2.0,0.706614,0.512457
4.0,18.648,15.718,3.0,0.705174,0.512675
4.0,18.705,15.634,3.0,0.70494,0.512847
4.0,18.501,15.596,4.0,0.704137,0.512855
4.0,18.622,15.596,4.0,0.704038,0.512863
5.0,18.807,15.667,3.0,0.705041,0.512663
4.0,18.489,15.723,2.0,0.718783,0.511969
4.0,18.4494,15.7422,2.0,0.715817,0.511287
5.0,18.814,15.706,2.0,0.706538,0.512529
5.0,19.012,15.703,2.0,0.708243,0.512318
5.0,19.051,15.718,2.0,0.707982,0.512307
5.0,18.941,15.719,2.0,0.708249,0.512213
5.0,19.038,15.712,2.0,0.708862,0.512106
4.0,18.702,15.601,2.0,0.708819,0.512326
4.0,18.605,15.635,2.0,0.706689,0.512442
5.0,19.069,15.746,2.0,0.707816,0.512156
4.0,18.605,15.618,3.0,0.706101,0.512892
4.0,18.633,15.613,3.0,0.705745,0.512854
4.0,18.347,15.562,3.0,0.705815,0.512886
4.0,18.418,15.584,2.0,0.706168,0.512826
4.0,18.613,15.611,3.0,0.70591,0.512887
4.0,18.481,15.613,,,
4.0,18.505,15.615,2.0,0.706888,0.512911
4.0,18.517,15.607,,,
4.0,18.527,15.624,,,
4.0,18.594,15.628,2.0,0.707244,0.512871
4.0,18.497,15.614,2.0,0.706414,0.512856
4.0,18.577,15.631,,,
3.0,18.195,15.519,4.0,0.70405,0.51294
3.0,18.197,15.569,1.0,0.7031825,0.51302825
3.0,18.165,15.508,1.0,0.70312825,0.51305
3.0,18.168,15.509,4.0,0.703797375,0.513009375
3.0,18.183,15.568,4.0,0.70374075,0.5128645
4.0,18.5562,15.6086,,,
4.0,18.556,15.6111,2.0,0.705722,0.512533
4.0,18.6826,15.62575,2.0,0.710449,0.512461
4.0,18.6559,15.621,2.0,0.706279,0.51248
4.0,18.6334,15.618,2.0,0.706297,0.512481
3.0,17.743,15.727,2.0,0.708138,0.512524
3.0,18.194,15.617,3.0,0.704329,0.512571
3.0,18.169,15.641,3.0,0.704917,0.512564
4.0,18.281,15.592,3.0,0.704714,0.512685
3.0,18.063,15.676,2.0,0.705617,0.512576
3.0,18.225,15.578,3.0,0.705107,0.512486
3.0,17.809,15.694,2.0,0.708026,0.512548
3.0,18.035,15.679,2.0,0.707883,0.512556
3.0,17.946,15.657,2.0,0.707304,0.512493
3.0,18.134,15.632,3.0,0.704768,0.512574
3.0,17.875,15.687,2.0,0.707844,0.512351
3.0,18.15,15.552,3.0,0.704635,0.512763
3.0,17.85,15.645,2.0,0.707016,0.512534
3.0,18.056,15.621,2.0,0.706648,0.512504
3.0,18.162,15.654,2.0,0.706179,0.512486
3.0,17.944,15.736,2.0,0.708046,0.512428
3.0,18.159,15.678,3.0,0.705534,0.512637
3.0,18.068,15.657,2.0,0.706897,0.512605
3.0,17.734,15.762,2.0,0.708243,0.512377
3.0,17.892,15.714,2.0,0.706948,0.512587
3.0,18.0255,15.6385,2.0,0.708145,0.512402
3.0,18.0652,15.6769,2.0,0.708252,0.512443
4.0,18.2766,15.653,2.0,0.705749,0.512521
3.0,17.849,15.453,2.0,0.709274,0.512017
3.0,17.86,15.516,2.0,0.709781,0.512038
4.0,18.4236,15.5895,4.0,0.703869,0.512916
4.0,18.2941,15.5829,4.0,0.703783,0.512886
4.0,18.3971,15.5471,3.0,0.704236,0.512879
4.0,18.551,15.543,4.0,0.703613,0.512913
3.0,18.029,15.486,4.0,0.703252,0.512976
3.0,18.02,15.484,4.0,0.703271,0.512973
4.0,18.623,15.549,4.0,0.703598,0.512903
4.0,18.604,15.542,4.0,0.703618,0.512897
3.0,17.737,15.477,3.0,0.704362,0.512742
3.0,17.606,15.513,,,
3.0,17.719,15.537,3.0,0.70525,0.512587
3.0,17.8,15.543,3.0,0.70477,0.512649
3.0,17.766,15.53,,,
3.0,17.802,15.553,3.0,0.70478,0.512652
3.0,17.759,15.526,3.0,0.70486,0.512651
3.0,17.707,15.505,,,
3.0,17.777,15.537,,,
3.0,17.648,15.521,,,
3.0,17.753,15.542,,,
3.0,17.742,15.525,,,
3.0,17.779,15.53,,,
3.0,17.731,15.524,,,
3.0,17.71,15.497,,,
3.0,17.74,15.518,3.0,0.70526,0.51265
3.0,17.786,15.517,,,
3.0,17.713,15.533,,,
3.0,17.7646,15.5457,3.0,0.70468,0.512579
3.0,17.7895,15.5486,3.0,0.704672,0.512606
3.0,17.721,15.5567,3.0,0.705076,0.51257
3.0,17.8462,15.5475,3.0,0.70443,0.512677
3.0,17.865,15.549,3.0,0.70443,0.512684
3.0,17.8507,15.5491,3.0,0.704451,0.512663
5.0,19.112,15.645,4.0,0.704118,0.512832
5.0,18.885,15.649,3.0,0.704991,0.51282
5.0,19.03280926,15.63876878,3.0,0.704189,0.512765
5.0,19.11784438,15.66260558,3.0,0.704559,0.512733
5.0,19.08412765,15.63396416,4.0,0.704147,0.512803
5.0,18.94851301,15.69354475,3.0,0.705332,0.512727
5.0,19.05530094,15.62099684,3.0,0.704192,0.512781
5.0,19.06899234,15.63364868,3.0,0.704177,0.512783
5.0,19.08955534,15.64004891,3.0,0.704398,0.512744
5.0,18.89141462,15.64293902,3.0,0.705011,0.51274
5.0,19.18420525,15.66641718,3.0,0.704641,0.512725
5.0,19.16246713,15.65580574,3.0,0.704449,0.512746
5.0,19.17102245,15.65659848,3.0,0.704429,0.512761
5.0,19.053,15.651,4.0,0.704128,0.512789
5.0,19.07,15.67,3.0,0.704494,0.512741
5.0,18.987,15.633,3.0,0.704204,0.512787
5.0,19.008,15.64,4.0,0.704102,0.512826
5.0,19.24,15.667,3.0,0.704511,0.512758
5.0,18.93,15.644,3.0,0.704858,0.512761
5.0,18.979,15.643,3.0,0.704368,0.512809
5.0,18.968,15.642,3.0,0.704316,0.512818
5.0,18.85,15.698,3.0,0.70535,0.512697
5.0,18.973,15.642,3.0,0.704757,0.512729
5.0,18.736,15.653,3.0,0.704886,0.51272
5.0,19.061,15.654,3.0,0.704223,0.512759
5.0,19.094,15.716,3.0,0.705305,0.512679
5.0,19.004,15.67,3.0,0.704928,0.512756
5.0,19.032,15.651,4.0,0.704142,0.512795
5.0,18.963,15.641,3.0,0.704202,0.51281
5.0,18.868,15.643,3.0,0.704493,0.512795
5.0,19.057,15.641,4.0,0.704062,0.512832
5.0,19.061,15.642,4.0,0.704074,0.512814
5.0,19.024,15.649,3.0,0.704244,0.512805
5.0,19.036,15.653,3.0,0.70424,0.512796
5.0,19.07,15.646,3.0,0.70421,0.512815
5.0,19.061,15.652,3.0,0.704338,0.512811
5.0,19.031,15.642,3.0,0.704627,0.512792
5.0,18.859,15.642,3.0,0.704713,0.512808
5.0,18.97,15.648,3.0,0.704716,0.512786
5.0,19.008,15.639,3.0,0.704605,0.512805
3.0,17.805,15.528,3.0,0.704582,0.51266
3.0,17.805,15.523,3.0,0.704482,0.512693
3.0,17.771,15.547,3.0,0.704818,0.512595
3.0,17.837,15.556,,,
3.0,17.821,15.548,3.0,0.704513,0.512685
3.0,17.814,15.542,3.0,0.704531,0.512651
3.0,17.976,15.474,3.0,0.704882,0.512529
3.0,17.973,15.462,3.0,0.704739,0.512524
3.0,18.046,15.52,3.0,0.704843,0.51257
3.0,17.993,15.521,3.0,0.704788,0.512554
3.0,18.053,15.521,3.0,0.704691,0.512566
3.0,18.039,15.515,3.0,0.705,0.512558
3.0,18.103,15.541,3.0,0.70522,0.512551
3.0,17.472,15.51,3.0,0.70492,0.512615
3.0,18.13,15.52,3.0,0.704239,0.512486
3.0,18.19,15.49,4.0,0.704037,0.512615
2.0,17.2,15.44,2.0,0.704526,0.512115
3.0,17.99,15.48,3.0,0.704116,0.512459
3.0,17.83,15.5,3.0,0.704518,0.512647
3.0,17.82,15.49,3.0,0.704215,0.51261
3.0,17.84,15.49,3.0,0.704154,0.512706
4.0,18.28,15.49,3.0,0.704138,0.512742
3.0,17.98,15.51,3.0,0.70438,0.512448
4.0,18.33,15.52,4.0,0.703944,0.512744
3.0,17.9,15.5,3.0,0.704116,0.512557
3.0,17.96,15.49,3.0,0.704204,0.512525
4.0,18.33702734,15.53255058,3.0,0.704227,0.512861
3.0,18.03999701,15.51063508,3.0,0.704189,0.512463
3.0,18.08617841,15.51985834,3.0,0.704453,0.512506
3.0,17.99036103,15.48016786,3.0,0.70445,0.512521
4.0,18.39606533,15.56382106,2.0,0.705878,0.5126
4.0,18.26704026,15.53721465,3.0,0.705172,0.512654
4.0,18.4431815,15.57893796,2.0,0.705831,0.512568
3.0,18.12132015,15.50539674,3.0,0.704448,0.51245
3.0,18.1957788,15.48988798,3.0,0.704254,0.512512
3.0,18.20205615,15.50400104,3.0,0.704312,0.512498
4.0,18.52128093,15.51965433,4.0,0.703745,0.512846
3.0,17.919,15.435,3.0,0.70456,0.512748
3.0,17.985,15.463,3.0,0.704601,0.512746
3.0,17.954,15.468,3.0,0.704312,0.51276
3.0,17.784,15.436,3.0,0.704479,0.512651
3.0,17.973,15.469,3.0,0.704345,0.512852
2.0,17.235,15.475,3.0,0.704864,0.512556
3.0,17.508,15.474,3.0,0.705304,0.512646
3.0,17.801,15.486,3.0,0.704314,0.512705
2.0,17.222,15.475,3.0,0.704796,0.512555
3.0,17.48,15.472,3.0,0.705251,0.512614
3.0,17.429,15.483,3.0,0.704599,0.512614
3.0,17.448,15.462,3.0,0.704307,0.512714
3.0,17.808,15.467,3.0,0.704458,0.512702
3.0,17.63335463,15.47688042,,,
3.0,17.63496474,15.48684824,,,
3.0,17.53055114,15.50148666,,,
3.0,17.53607594,15.5073494,,,
3.0,17.51343979,15.49363044,,,
3.0,17.60806747,15.48184712,,,
4.0,18.446,15.574,4.0,0.70395,0.51295
4.0,18.705,15.589,4.0,0.7037,0.51295
4.0,18.687,15.599,4.0,0.70399,0.51295
4.0,18.407,15.587,4.0,0.70396,0.51272
4.0,18.41,15.586,,,
5.0,18.75,15.582,3.0,0.70455,0.51295
4.0,18.7,15.598,4.0,0.70374,0.51296
4.0,18.315,15.585,3.0,0.70542,0.5128
4.0,18.683,15.595,4.0,0.70385,0.51296
4.0,18.453,15.592,2.0,0.70615,0.51276
4.0,18.521,15.599,2.0,0.70657,0.51277
4.0,18.483,15.593,3.0,0.70589,0.51293
4.0,18.46,15.59,3.0,0.70578,0.51276
4.0,18.478,15.606,2.0,0.70618,0.51271
4.0,18.647,15.567,4.0,0.70359,0.51292
3.0,18.223,15.574,3.0,0.70463,0.5128
3.0,17.985,15.629,3.0,0.70504,0.51265
5.0,18.802,15.572,4.0,0.70358,0.51294
5.0,18.79,15.566,4.0,0.70362,0.51289
4.0,18.439,15.616,4.0,0.70407,0.51283
4.0,18.442,15.618,3.0,0.70416,0.51284
4.0,18.517,15.627,3.0,0.70447,0.5128
4.0,18.525,15.627,3.0,0.7045,0.51276
4.0,18.41,15.56,,,
4.0,18.28,15.56,4.0,0.703931,0.512887
4.0,18.33,15.6,4.0,0.703935,0.512833
4.0,18.28,15.56,4.0,0.703846,0.512919
4.0,18.4,15.55,,,
4.0,18.66,15.57,4.0,0.703831,0.512927
4.0,18.258,15.555,4.0,0.703931,0.512887
4.0,18.396,15.571,3.0,0.704242,0.512846
4.0,18.435,15.583,4.0,0.703887,0.512875
4.0,18.335,15.569,4.0,0.703935,0.512833
4.0,18.53,15.574,4.0,0.703684,0.51287
4.0,18.316,15.563,,,
4.0,18.402,15.565,3.0,0.704358,0.512879
4.0,18.25,15.539,4.0,0.703962,0.512938
3.0,18.208,15.542,3.0,0.704336,0.512907
4.0,18.48,15.53,4.0,0.703564,0.513026
4.0,18.62,15.59,4.0,0.704135,0.512824
4.0,18.45,15.54,4.0,0.703984,0.512882
3.0,18.19,15.54,3.0,0.705318,0.512708
5.0,18.78,15.64,4.0,0.704084,0.512819
4.0,18.59,15.58,4.0,0.703774,0.512864
4.0,18.57,15.58,3.0,0.704294,0.512902
4.0,18.45,15.54,4.0,0.703832,0.512878
4.0,18.53,15.59,4.0,0.703917,0.512859
4.0,18.34,15.59,4.0,0.70414,0.51286
4.0,18.41,15.57,3.0,0.704343,0.512776
4.0,18.54,15.6,3.0,0.704831,0.512784
5.0,18.89,15.64,3.0,0.704969,0.512715
3.0,18.241,15.619,4.0,0.703999,0.51284
4.0,18.439,15.641,3.0,0.704927,0.512731
4.0,18.649,15.657,3.0,0.704164,0.512787
4.0,18.672,15.619,3.0,0.705145,0.512777
4.0,18.542,15.611,3.0,0.704809,0.512761
3.0,18.157,15.589,4.0,0.703824,0.512832
3.0,18.161,15.575,4.0,0.704002,0.512843
3.0,18.206,15.572,4.0,0.704046,0.512854
3.0,18.155,15.578,4.0,0.703952,0.51286
3.0,18.155,15.563,4.0,0.703934,0.512848
4.0,18.47,15.61,4.0,0.704028,0.512831
4.0,18.68,15.67,2.0,0.706085,0.512625
4.0,18.65,15.62,3.0,0.704957,0.512853
3.0,18.12,15.52,4.0,0.704117,0.512773
4.0,18.27,15.56,3.0,0.704348,0.512819
3.0,18.12,15.55,3.0,0.704158,0.512798
4.0,18.32,15.58,3.0,0.704282,0.512809
4.0,18.314,15.618,2.0,0.706577,0.512291
3.0,17.973,15.462,2.0,0.706684,0.512226
3.0,17.955,15.439,2.0,0.706651,0.512231
3.0,18.019,15.533,,,
4.0,18.315,15.589,2.0,0.706586,0.512278
3.0,18.243,15.624,2.0,0.706539,0.512202
4.0,18.298,15.566,2.0,0.70663,0.512297
4.0,18.319,15.597,2.0,0.706642,0.512289
4.0,18.3745,15.5296,2.0,0.706413,0.512331
3.0,18.1178,15.4948,2.0,0.706213,0.512337
3.0,18.1716,15.4886,2.0,0.706763,0.512318
3.0,18.1593,15.5271,2.0,0.707417,0.51232
4.0,18.6217,15.6325,3.0,0.7053,0.51269
4.0,18.4847,15.6816,2.0,0.705641,0.512644
4.0,18.2861,15.4316,4.0,0.7033,0.512991
4.0,18.2147,15.4472,4.0,0.7037,0.512987
4.0,18.4586,15.4598,3.0,0.7056,0.512997
4.0,18.342,15.44,4.0,0.70337,0.51301
4.0,18.42,15.477,4.0,0.70365,0.51297
4.0,18.403,15.479,4.0,0.70393,0.51293
4.0,18.366,15.447,1.0,0.70317,0.513
4.0,18.429,15.484,4.0,0.70356,0.51297
4.0,18.374,15.457,4.0,0.70351,0.513
4.0,18.55,15.532,4.0,0.70409,0.51288
5.0,18.9459,15.7585,2.0,0.712339,0.512417
4.0,18.3887,15.5396,2.0,0.707798,0.51251
0.0,16.665,15.26,2.0,0.706269,0.511823
2.0,17.052,15.319,2.0,0.706401,0.512164
3.0,18.083,15.529,2.0,0.70616,0.512226
3.0,18.012,15.504,2.0,0.705944,0.512235
3.0,17.853,15.483,2.0,0.706368,0.512406
4.0,18.3415,15.4901,3.0,0.704775,0.512762
4.0,18.368,15.488,3.0,0.70487,0.5127
4.0,18.342,15.49,3.0,0.70477,0.51276
4.0,18.2871,15.5404,3.0,0.70466,0.51273
3.0,18.018,15.408,3.0,0.704317,0.512733
3.0,18.029,15.409,3.0,0.70436,0.51278
3.0,18.15,15.489,2.0,0.70766,0.51229
3.0,18.207,15.501,2.0,0.70779,0.51253
4.0,18.444,15.518,2.0,0.70837,0.51272
3.0,17.527,15.474,4.0,0.703419,0.512965
3.0,18.02,15.493,4.0,0.703477,0.512988
3.0,17.94,15.471,4.0,0.703589,0.512963
3.0,17.815,15.463,4.0,0.703505,0.5129
4.0,18.4138,15.6843,2.0,0.710785,0.512314
5.0,19.3377,15.7787,2.0,0.710969,0.512431
4.0,18.315,15.446,4.0,0.703831,0.512817
4.0,18.24,15.436,3.0,0.7043,0.512795
4.0,18.264,15.371,4.0,0.703736,0.512808
4.0,18.302,15.457,4.0,0.70393,0.512814
4.0,18.315,15.446,4.0,0.703831,0.512817
4.0,18.264,15.371,4.0,0.703736,0.512808
4.0,18.24,15.436,3.0,0.7043,0.512795
4.0,18.302,15.457,4.0,0.70393,0.512814
4.0,18.343,15.49,4.0,0.703754,0.512831
4.0,18.288,15.471,4.0,0.703827,0.512811
4.0,18.328,15.49,4.0,0.703782,0.512815
4.0,18.286,15.481,4.0,0.703781,0.512808
2.0,17.13,15.493,2.0,0.710323,0.511846
3.0,17.537,15.542,2.0,0.709672,0.511841
3.0,17.728,15.549,2.0,0.709601,0.511849
3.0,17.498,15.481,2.0,0.709895,0.511788
3.0,17.656,15.508,2.0,0.709791,0.511781
3.0,17.755,15.513,2.0,0.709803,0.511774
2.0,17.087,15.501,2.0,0.710318,0.511843
3.0,17.63,15.615,2.0,0.709539,0.511792
3.0,17.795,15.604,2.0,0.709722,0.511847
2.0,17.346,15.506,2.0,0.709517,0.511833
3.0,17.6105,15.5709,,,
2.0,17.091,15.374,2.0,0.705584,0.512142
2.0,17.367,15.534,2.0,0.710397,0.511806
2.0,17.3,15.489,2.0,0.710165,0.51179
2.0,17.129,15.405,,,
3.0,17.439,15.496,2.0,0.709572,0.511788
2.0,17.281,15.472,2.0,0.71011,0.511807
3.0,18.197,15.502,2.0,0.706063,0.51273
3.0,17.707,15.51,2.0,0.710148,0.511832
3.0,17.782,15.538,2.0,0.709621,0.511862
3.0,17.795,15.548,2.0,0.709677,0.511884
3.0,17.64,15.458,2.0,0.709965,0.511833
3.0,17.763,15.54,2.0,0.709858,0.511844
3.0,17.708,15.516,2.0,0.709895,0.511818
5.0,18.813,15.556,2.0,0.70606,0.512461
5.0,18.888,15.605,2.0,0.70593,0.512438
5.0,18.966,15.699,2.0,0.70898,0.512233
4.0,18.5723,15.614,2.0,0.706668,0.512614
3.0,18.1542,15.5375,3.0,0.704548,0.513023
4.0,18.231,15.5554,3.0,0.704394,0.513055
3.0,18.213,15.5401,3.0,0.704566,0.513017
3.0,18.2209,15.5476,3.0,0.704489,0.51303
4.0,18.6588,15.6136,2.0,0.706588,0.512668
4.0,18.2871,15.533,4.0,0.703964,0.512624
4.0,18.6087,15.6014,2.0,0.706495,0.512689
3.0,18.0615,15.5579,2.0,0.706508,0.512608
4.0,18.605,15.5855,2.0,0.707035,0.512568
4.0,18.3536,15.5807,3.0,0.704339,0.512273
5.0,18.887525,15.605366,2.0,0.705926,0.512438
5.0,18.813428,15.556234,2.0,0.706063,0.512461
5.0,18.966335,15.699175,2.0,0.708915,0.512233
4.0,18.7,15.65,2.0,0.707272,0.512707
4.0,18.57,15.7,3.0,0.704843,0.512687
4.0,18.46,15.64,3.0,0.704339,0.512699
4.0,18.44,15.64,3.0,0.704455,0.512718
4.0,18.44,15.62,3.0,0.704618,0.512789
4.0,18.39,15.61,3.0,0.704334,0.512708
4.0,18.5,15.58,3.0,0.704289,0.512773
4.0,18.322,15.552,4.0,0.70388,0.51283
4.0,18.673,15.709,2.0,0.707596,0.51283
5.0,18.861,15.708,2.0,0.707838,0.512597
4.0,18.456,15.629,2.0,0.706402,0.512797
4.0,18.619,15.692,2.0,0.706703,0.512816
4.0,18.581,15.635,2.0,0.707401,0.51282
5.0,18.764,15.634,2.0,0.708453,0.512485
5.0,18.788,15.626,2.0,0.725429,0.512424
5.0,18.777,15.631,2.0,0.707805,0.512632
5.0,18.956,15.676,2.0,0.70934,0.512482
5.0,18.879,15.661,2.0,0.70827,0.512485
5.0,19.184,15.687,2.0,0.707093,0.512486
5.0,18.821,15.648,2.0,0.710291,0.512524
3.0,18.195,15.499,3.0,0.704928,0.512573
3.0,18.098,15.484,3.0,0.704553,0.512632
3.0,17.836,15.452,3.0,0.70452,0.512646
4.0,18.692,15.647,3.0,0.70423,0.512869
4.0,18.696,15.63,3.0,0.704273,0.512861
4.0,18.655,15.633,3.0,0.70418,0.512848
4.0,18.631,15.605,4.0,0.703853,0.512868
4.0,18.373,15.531,3.0,0.70454,0.512755
4.0,18.618,15.587,3.0,0.704963,0.512937
4.0,18.69,15.599,2.0,0.708055,0.513053
2.0,16.859,15.261,2.0,0.7084,0.512644
0.0,16.798,15.211,2.0,0.707086,0.512226
4.0,18.449,15.583,2.0,0.70758,0.512347
3.0,17.955,15.529,2.0,0.706597,0.512319
2.0,17.017,15.498,2.0,0.706607,0.512369
5.0,18.713,15.657,2.0,0.713982,0.512579
4.0,18.6389,15.7538,2.0,0.742623,0.512959
3.0,17.704,15.504,,,
4.0,18.352,15.648,,,
4.0,18.654,15.612,,,
4.0,18.218,15.488,3.0,0.704212,0.512897
3.0,17.958,15.432,3.0,0.705058,0.513017
4.0,18.251,15.567,3.0,0.704742,0.512916
3.0,17.985,15.372,3.0,0.705054,0.513075
4.0,18.269,15.514,4.0,0.703919,0.512882
3.0,18.144,15.51,4.0,0.703824,0.512983
3.0,18.056,15.463,3.0,0.704309,0.512967
4.0,18.21,15.485,3.0,0.70553,0.51299
3.0,18.2,15.482,3.0,0.704876,0.512992
3.0,18.0345,15.495,,,
3.0,18.012,15.4845,,,
3.0,18.0323,15.4986,,,
3.0,17.9348,15.4758,,,
3.0,18.0161,15.504,,,
3.0,17.9476,15.4751,,,
1.0,20.255,15.612,3.0,0.70443,0.512815
4.0,18.572,15.535,2.0,0.70762,0.513002
5.0,19.89,15.58,3.0,0.704803,0.512772
3.0,17.98,15.466,3.0,0.705773,0.513115
5.0,19.689,15.618,3.0,0.705322,0.513029
3.0,18.104,15.493,3.0,0.705713,0.513103
3.0,18.096,15.423,2.0,0.709778,0.513173
4.0,18.341,15.513,2.0,0.711814,0.513143
3.0,17.852,15.493,3.0,0.705086,0.512762
3.0,17.83,15.501,3.0,0.705242,0.51266
3.0,17.841,15.505,3.0,0.70503,0.512668
3.0,17.91,15.502,3.0,0.704536,0.512739
5.0,18.85,15.68,2.0,0.709809,0.512602
5.0,19.28,15.77,2.0,0.711547,0.512622
3.0,18.19,15.64,2.0,0.711716,0.511846
4.0,18.38,15.61,2.0,0.707363,0.512461
4.0,18.26,15.57,2.0,0.706283,0.512469
5.0,19.387,15.667,2.0,0.709911,0.512837
5.0,19.222,15.568,3.0,0.705462,0.512713
5.0,19.219,15.567,3.0,0.705225,0.512715
5.0,18.978,15.552,3.0,0.70581,0.512806
1.0,20.243,15.631,2.0,0.706786,0.512734
4.0,18.448,15.592,3.0,0.705008,0.513014
5.0,19.074,15.575,3.0,0.704905,0.51273
5.0,19.304,15.549,3.0,0.704522,0.512689
5.0,19.578,15.62,3.0,0.70538,0.513078
2.0,16.818,15.34,2.0,0.705392,0.512032
2.0,16.886,15.329,2.0,0.708244,0.511703
0.0,16.737,15.276,2.0,0.70821,0.511712
2.0,16.772,15.318,2.0,0.708698,0.511693
2.0,16.799,15.325,2.0,0.709019,0.511718
2.0,16.864,15.305,2.0,0.710864,0.511704
2.0,16.794,15.337,2.0,0.706022,0.512002
4.0,18.64,15.73,2.0,0.710455,0.512431
5.0,19.236,15.767,2.0,0.747081,0.512288
5.0,18.82,15.696,2.0,0.712567,0.512267
5.0,18.984,15.777,2.0,0.712376,0.512162
5.0,18.68,15.72,2.0,0.716938,0.512336
4.0,18.36,15.71,2.0,0.720437,0.512325
4.0,18.55,15.71,2.0,0.721799,0.51231
4.0,18.54,15.72,2.0,0.720046,0.512315
5.0,19.29,15.75,2.0,0.712833,0.512226
5.0,18.78,15.71,2.0,0.714705,0.512251
5.0,19.79,15.76,2.0,0.718009,0.512231
5.0,19.09,15.73,2.0,0.712875,0.512225
5.0,18.75,15.646,2.0,0.715497,0.512422
4.0,18.622,15.663,2.0,0.709888,0.512425
4.0,18.522,15.611,2.0,0.70728,0.512496
5.0,18.783,15.699,2.0,0.71052,0.512516
4.0,18.243,15.579,2.0,0.70608,0.512478
4.0,18.4,15.628,2.0,0.706943,0.512485
4.0,18.284,15.535,4.0,0.703242,0.512926
3.0,18.209,15.515,1.0,0.703184,0.512939
4.0,18.613,15.635,2.0,0.706743,0.51249
4.0,18.694,15.641,2.0,0.706504,0.512536
4.0,18.4,15.62,2.0,0.706172,0.512569
4.0,18.39,15.6,,,
4.0,18.52,15.65,2.0,0.705946,0.512541
4.0,18.51,15.62,2.0,0.706612,0.512554
4.0,18.52,15.63,,,
4.0,18.447,15.614,2.0,0.706554,0.512455
4.0,18.611,15.633,2.0,0.706316,0.512479
4.0,18.367,15.573,2.0,0.706807,0.512487
4.0,18.49,15.578,3.0,0.705219,0.512592
3.0,18.234,15.613,,,
4.0,18.359,15.622,2.0,0.706505,0.512596
4.0,18.556,15.638,2.0,0.707107,0.512563
4.0,18.396,15.628,2.0,0.705876,0.512568
4.0,18.512,15.647,2.0,0.706557,0.512505
4.0,18.424,15.608,,,
4.0,18.498,15.621,2.0,0.707107,0.512536
4.0,18.534,15.629,2.0,0.706306,0.512564
4.0,18.519,15.646,2.0,0.706964,0.512543
4.0,18.587,15.642,2.0,0.70731,0.5125
4.0,18.496,15.656,2.0,0.706739,0.51248
4.0,18.491,15.623,2.0,0.706062,0.512559
4.0,18.503,15.628,2.0,0.705888,0.512556
4.0,18.494,15.614,2.0,0.706335,0.512578
4.0,18.423,15.633,2.0,0.706375,0.512568
4.0,18.355,15.597,2.0,0.707086,0.512577
4.0,18.468,15.618,2.0,0.707502,0.512496
4.0,18.503,15.622,2.0,0.707113,0.512587
4.0,18.58,15.646,2.0,0.707298,0.512543
4.0,18.385,15.626,2.0,0.706162,0.512612
