,sr87_sr86,nd143_nd144
99452,0.704704,0.512924
99454,0.703448,0.512918
99457,0.70553,0.512746
99458,0.704942,0.513
99462,0.704721,0.512963
99465,0.706307,0.512811
99466,0.704124,0.51288
99469,0.704857,0.51293
99471,0.704532,0.513098
99472,0.703844,0.512908
99478,0.704994,0.512874
99481,0.704625,0.512966
99501,0.70801,0.512548
99502,0.70923,0.512717
99523,0.706931,0.512487
99559,0.70551,0.51209
99560,0.70538,0.51197
99561,0.70549,0.5121
99735,0.70329,0.512936
99736,0.703753,0.512858
99737,0.70412,0.512807
99738,0.703342,0.512908
99739,0.704218,0.512788
99740,0.70366,0.51292
99741,0.70364,0.51292
99775,0.70349,0.513036
99781,0.70388,0.51289
99782,0.70392,0.51283
99783,0.70377,0.51292
99785,0.70401,0.51286
99786,0.70387,0.51291
99790,0.70387,0.51287
100131,0.70716,0.51237
100133,0.70616,0.51253
100382,0.70366,0.512919
100383,0.70361,0.512944
100384,0.70394,0.512872
100385,0.7037,0.512914
100386,0.70386,0.512851
100387,0.7037,0.512951
100388,0.70372,0.512887
100389,0.70361,0.512931
100390,0.70375,0.512943
100391,0.70372,0.512923
100392,0.70389,0.512897
100393,0.70393,0.512879
100394,0.7036,0.512993
100566,0.70508,0.51262
100806,0.7052,0.512479
100807,0.7043,0.512628
100809,0.70557,0.512526
100811,0.70647,0.512336
100812,0.70409,0.512805
100813,0.70561,0.512473
100814,0.70454,0.512764
100858,0.704,0.512865
100885,0.70732,0.51235
100887,0.706174,0.51238
100892,0.7065,0.512379
100926,0.70655,0.512438
100927,0.70614,0.512469
100928,0.70604,0.512508
100929,0.70671,0.512387
100930,0.7069,0.512384
100931,0.70626,0.512484
100932,0.70562,0.512475
100933,0.70654,0.512489
100951,0.707113,0.512458
100960,0.706244,0.512547
100981,0.705215,0.512641
100994,0.75594,0.512601
101007,0.705977,0.512602
101263,0.70657,0.51242
101264,0.708,0.5121
101331,0.70614,0.51246
101332,0.70596,0.512375
101333,0.70601,0.512455
101376,0.70671,0.512431
101377,0.70655,0.512444
101378,0.70886,0.512293
101379,0.70885,0.512306
101380,0.70681,0.512316
101381,0.70597,0.512517
101384,0.70698,0.512235
101385,0.70675,0.512333
101386,0.70711,0.512299
101387,0.70628,0.512267
101388,0.70873,0.512385
101390,0.70578,0.512429
101391,0.70659,0.512342
101392,0.70707,0.512278
101394,0.70553,0.512463
101395,0.70424,0.512448
101396,0.70377,0.512479
101397,0.70565,0.512461
101398,0.70513,0.512429
101523,0.70371,0.51288
101524,0.70363,0.5129
101525,0.70367,0.51295
101526,0.70372,0.51289
101527,0.70362,0.5129
101528,0.70368,0.51293
101563,0.70336,0.512915
101564,0.70371,0.512991
101579,0.704052,0.513018
101581,0.704167,0.512929
101583,0.704707,0.512726
101584,0.704166,0.512842
101585,0.703796,0.513014
101586,0.70351,0.512998
101587,0.704019,0.513006
101589,0.703545,0.513045
101590,0.703601,0.513001
101593,0.703985,0.512834
101594,0.704376,0.512811
101595,0.704635,0.512975
101596,0.705135,0.512676
101611,0.70462,0.512823
101778,0.707813,0.513296
101779,0.70308,0.512317
101780,0.705314,0.51235
101781,0.704409,0.513204
101782,0.705077,0.513183
101783,0.702801,0.512389
101784,0.705245,0.513183
101785,0.704496,0.512427
101786,0.707152,0.513216
101787,0.707448,0.513188
101788,0.708557,0.513188
101789,0.709972,0.513234
101790,0.704774,0.513236
101791,0.706773,0.513196
101846,0.701912,0.512846
101847,0.70306,0.512881
101848,0.705937,0.512884
101849,0.702689,0.51288
101850,0.704055,0.512756
101851,0.703599,0.512751
101852,0.706126,0.512917
240414,0.70356,0.51312
240415,0.70353,0.51313
240622,0.70363,0.512926
240625,0.70388,0.512835
240626,0.70352,0.512899
240631,0.70337,0.512962
240632,0.70345,0.512952
240633,0.70352,0.512908
240634,0.70333,0.512963
240635,0.70326,0.51297
240636,0.70345,0.51293
240637,0.70342,0.51294
240638,0.70349,0.512911
240639,0.7036,0.51287
240640,0.70378,0.512828
240641,0.70404,0.512835
240642,0.70349,0.512922
240643,0.7034,0.512946
240644,0.70327,0.512977
240645,0.70325,0.512971
240819,0.702855,0.5130845
240820,0.70387,0.513062
240821,0.70408,0.512985
240822,0.70401,0.513035
240855,0.704134,0.512947
240856,0.70414,0.512954
240857,0.704204,0.512949
240858,0.704174,0.512934
240859,0.704172,0.512974
240860,0.704049,0.512951
240861,0.704035,0.512957
240862,0.704034,0.512953
240863,0.704044,0.512947
240864,0.703983,0.512938
240865,0.704185,0.512875
240894,0.703076,0.513042
240902,0.704227,0.512943
240903,0.704204,0.512948
240904,0.704197,0.512943
240905,0.704232,0.512938
240906,0.704214,0.512954
240951,0.703483546,0.512895797
240952,0.703457508,0.513109907
240953,0.70348509,0.513085756
240971,0.702884152,0.513052666
240975,0.703076812,0.51305142
240976,0.703009799,0.513034349
240978,0.703014281,0.513003674
240980,0.703115239,0.513052996
240981,0.703050888,0.51305597
240983,0.702995386,0.513047953
240986,0.703123162,0.513043358
240987,0.704584971,0.51303721
240989,0.703024936,0.512992226
240990,0.703049306,0.513016898
240998,0.703004692,0.513032936
241036,0.704174,0.512983
241037,0.704174,0.512983
241207,0.703779,0.512952
241209,0.703799,0.512982
241210,0.70259,0.513168
241212,0.703976,0.513262
241213,0.70287,0.513151
241217,0.703054,0.51307
241218,0.703147,0.513181
241320,0.703903,0.512929
241321,0.703891,0.512952
241322,0.703805,0.513005
241323,0.704,0.51289
241324,0.704001,0.512864
241325,0.703995,0.512887
241407,0.70542,0.51264
241409,0.70543,0.51266
241410,0.70551,0.51263
241527,0.706833,0.512498
241528,0.706872,0.512498
241529,0.706372,0.512538
241530,0.706186,0.512548
241531,0.706184,0.512548
241532,0.70619,0.5125
241533,0.705413,0.512622
241822,0.70454,0.51282
241823,0.70457,0.51281
241824,0.70449,0.512817
241825,0.704572,0.512842
241826,0.703751,0.512967
241827,0.703753,0.512995
241828,0.703753,0.512966
242014,0.702554,0.513105
242016,0.702517,0.513143
242017,0.702824,0.513084
242018,0.702498,0.513111
242019,0.702622,0.513129
242020,0.702583,0.513104
242021,0.703039,0.513009
242022,0.703038,0.513031
242026,0.702829,0.513081
242027,0.702649,0.51312
242029,0.702749,0.513112
242032,0.70254,0.513075
242033,0.702489,0.513113
242036,0.702511,0.513121
242037,0.702768,0.513067
242038,0.703288,0.513004
242039,0.703035,0.513042
242040,0.702666,0.513101
242041,0.702636,0.513098
243445,0.70375683,0.512946882
243446,0.7033891,0.51289596
243447,0.70366264,0.51296715
243448,0.70361797,0.51295865
243449,0.70336835,0.51295863
243451,0.70374052,0.51290132
243453,0.70374719,0.51292589
243454,0.70378181,0.51296402
243455,0.70376575,0.51292094
243456,0.70367967,0.51294139
243473,0.705738,0.513084
243474,0.704597,0.513027
243476,0.703481,0.513099
243481,0.70453,0.51293
244187,0.706,0.512726
244441,0.703264,0.513018
244443,0.703207,0.513053
244500,0.703617,0.513101
244531,0.703596,0.513089
244536,0.703588,0.513103
244540,0.703629,0.5131
244542,0.703665,0.51312
244546,0.703616,0.513095
244549,0.703619,0.513106
244552,0.703713,0.513115
244558,0.703636,0.513099
244559,0.703177,0.513038
244560,0.703118,0.513145
244561,0.703252,0.512935
244562,0.703242,0.512935
244563,0.703511,0.512856
244564,0.70357,0.512848
244565,0.703085,0.512989
244566,0.703735,0.51276
244567,0.704102,0.512747
244568,0.703135,0.513001
244569,0.703156,0.513047
244570,0.703127,0.51303
244571,0.702835,0.513071
244572,0.702857,0.513035
244573,0.702946,0.513035
244575,0.704039,0.512779
244576,0.70311,0.51299
244577,0.702989,0.513042
244578,0.702983,0.513072
244579,0.703129,0.513055
244580,0.703141,0.513121
244581,0.703184,0.513112
244582,0.703095,0.513105
244583,0.702887,0.513084
244586,0.70406,0.512771
244587,0.703152,0.512985
244588,0.702984,0.513043
244589,0.703106,0.513065
244590,0.703072,0.513072
244591,0.70352,0.512902
244593,0.703315,0.512901
244594,0.704035,0.512721
244595,0.703912,0.512765
244596,0.703895,0.512756
244597,0.703181,0.513057
244598,0.703977,0.512712
244599,0.703263,0.513091
244600,0.703386,0.512914
244601,0.703487,0.512956
244602,0.70384,0.512858
244603,0.703436,0.513009
244604,0.703047,0.513036
244605,0.703079,0.513058
244606,0.702952,0.513104
244607,0.702843,0.513121
244608,0.70321,0.51304
245106,0.70469,0.512753
245107,0.704689,0.512721
245108,0.704661,0.512767
245109,0.704795,0.512753
245404,0.703848,0.512921
245405,0.703873,0.512894
245406,0.703827,0.512909
245407,0.703826,0.512917
245408,0.703826,0.512913
245428,0.703444,0.512975
245564,0.703155,0.513125
245568,0.703276,0.513045
245569,0.703279,0.513025
245574,0.703269,0.513031
245578,0.703269,0.513092
245585,0.703269,0.513042
245586,0.703337,0.512983
245594,0.703065,0.513099
245599,0.702988,0.513053
245601,0.703195,0.513103
245610,0.702866,0.513106
245611,0.703211,0.51309
245612,0.703543,0.513078
245616,0.703283,0.513092
245617,0.703096,0.513144
245620,0.703268,0.513035
245654,0.703776,0.512844
245655,0.703727,0.512852
245656,0.703773,0.51283
245657,0.703564,0.512929
245658,0.703526,0.512875
245659,0.703712,0.512853
245660,0.703752,0.512836
245662,0.704135,0.512779
245663,0.703824,0.512808
245665,0.704264,0.512759
245666,0.703381,0.512855
246135,0.703044,0.513027
246136,0.703186,0.513106
246137,0.703617,0.513179
246138,0.703352,0.51306
246139,0.703177,0.513095
246140,0.703445,0.513012
246141,0.703458,0.513085
246142,0.704152,0.513072
246143,0.703573,0.513018
246144,0.703681,0.512946
246145,0.703431,0.512965
246146,0.703559,0.513046
246147,0.704727,0.512925
246148,0.703739,0.513083
246528,0.703935,0.512848
246529,0.703973,0.512801
246530,0.703963,0.512821
246531,0.703978,0.512913
246532,0.704005,0.512814
246533,0.703837,0.512873
246537,0.703935,0.512848
246541,0.703762,0.512849
246887,0.706234,0.512887
246888,0.703139,0.512918
246889,0.703503,0.513004
246890,0.704278,0.512965
246891,0.705391,0.512929
246892,0.70468,0.512892
246893,0.705044,0.512767
246894,0.706119,0.512558
246895,0.70433,0.512769
246896,0.703631,0.512872
246898,0.704099,0.51284
246899,0.703672,0.512782
246900,0.703944,0.512823
246901,0.704846,0.512915
246902,0.703818,0.513005
246903,0.703782,0.513041
246904,0.705522,0.512922
246905,0.705678,0.512723
246906,0.705732,0.512789
246907,0.705992,0.512903
247719,0.705139,0.512732
248194,0.706076,0.512516
248195,0.706262,0.512507
248196,0.706124,0.512478
248197,0.703969,0.512821
248198,0.704204,0.51274
248199,0.706314,0.512498
248200,0.706135,0.512562
248201,0.70474,0.512732
248202,0.7046,0.512751
248203,0.704656,0.512697
248204,0.704131,0.512854
248205,0.704066,0.512669
248206,0.705036,0.512728
248229,0.70358,0.513073
248230,0.70303,0.513082
248233,0.70346,0.513098
248234,0.70309,0.513063
248314,0.704059,0.512808
248315,0.70428,0.512866
248317,0.70395,0.512831
248318,0.703957,0.512862
248319,0.703937,0.512848
248321,0.703892,0.51287
248323,0.704331,0.512842
248329,0.70322,0.513036
248330,0.70325,0.513038
248331,0.703262,0.513093
248332,0.703208,0.513082
248333,0.70316,0.513091
248334,0.703408,0.512937
248335,0.703675,0.51288
248336,0.703886,0.512881
248337,0.703435,0.513024
248338,0.704169,0.51297
248339,0.70354,0.512946
248340,0.703441,0.513063
248341,0.703618,0.513091
248342,0.703357,0.513079
248343,0.703152,0.513096
248344,0.703163,0.513023
248345,0.703948,0.512949
248346,0.703687,0.512872
248347,0.70325,0.513018
248348,0.703589,0.513107
248349,0.703903,0.512963
248359,0.704569,0.512753
248360,0.704397,0.51289
248361,0.704817,0.512789
248362,0.704733,0.512811
248363,0.704561,0.512858
248364,0.704737,0.512776
248365,0.704757,0.512811
248366,0.704207,0.512804
248369,0.703227,0.512956
248370,0.70318,0.512953
248371,0.703197,0.512912
248372,0.703907,0.512809
248373,0.703946,0.512788
248376,0.704171,0.512814
248377,0.704179,0.512769
248378,0.70419,0.512786
248381,0.704167,0.512849
248383,0.703925,0.512869
248385,0.703944,0.512834
248386,0.704125,0.512888
248387,0.704117,0.512844
248389,0.703506,0.512939
248390,0.703496,0.512963
248391,0.703778,0.512893
248392,0.704298,0.512887
248393,0.704299,0.51286
248394,0.704294,0.512859
248401,0.704816,0.51274
248402,0.70412,0.512706
248404,0.704235,0.512883
248405,0.704234,0.512748
248410,0.704301,0.512877
248411,0.704354,0.512843
248582,0.703563,0.513007
248583,0.7035,0.513007
248584,0.703576,0.512996
249112,0.703444,0.512849
249118,0.703332,0.512863
249119,0.703528,0.512813
249120,0.703508,0.512842
249121,0.703821,0.512796
249122,0.703897,0.512794
249123,0.703925,0.512784
249125,0.703906,0.512929
249126,0.70326,0.512853
249127,0.703536,0.51284
249128,0.703461,0.512855
249129,0.703424,0.512846
249130,0.70405,0.512881
249131,0.703958,0.512981
249132,0.703977,0.512904
249133,0.70327,0.512854
249134,0.703393,0.512835
249135,0.703448,0.512878
249136,0.703391,0.512921
249137,0.703127,0.512969
249138,0.703079,0.512978
249140,0.703191,0.512931
249141,0.703209,0.512964
249142,0.70337,0.512909
249143,0.703424,0.512899
249144,0.703694,0.512862
249145,0.70378,0.51288
249146,0.704515,0.512643
249147,0.704024,0.512873
249148,0.704014,0.512836
249149,0.704065,0.512895
249150,0.703709,0.512897
249151,0.703717,0.512869
249152,0.703711,0.512846
249153,0.703552,0.512946
249154,0.703655,0.512925
249155,0.703551,0.512976
249280,0.705168,0.512632
249281,0.704073,0.513002
249282,0.703654,0.512971
249283,0.703936,0.512922
249284,0.703928,0.512943
250007,0.703925,0.512879
251266,0.703854,0.512796
251339,0.70888,0.5124
251340,0.70818,0.51248
251345,0.71028,0.51238
251346,0.70646,0.512505
251347,0.70654,0.51246
251348,0.7086,0.512547
251349,0.70869,0.51238
251350,0.70814,0.512513
251351,0.70862,0.512497
251352,0.7081,0.512473
251353,0.708,0.512466
251354,0.70817,0.512525
251355,0.70816,0.51251
251367,0.704715,0.512766
251368,0.705433,0.512775
251369,0.705805,0.512772
251398,0.72265,0.51182
251399,0.72315,0.51181
251408,0.70561,0.512673
251412,0.70616,0.512537
251413,0.70531,0.512689
251417,0.70475,0.51269
251419,0.70568,0.51251
251421,0.70815,0.512474
251426,0.70937,0.512373
251428,0.707265,0.512277
251433,0.706343,0.512631
251434,0.708297857,0.511806857
251435,0.704926,0.512732
251437,0.704468,0.51273
251438,0.7066,0.512533
251439,0.70417,0.51281
251440,0.704532,0.512745
251452,0.703262,0.513024
251535,0.703679,0.512648
251536,0.703658,0.512733
251537,0.704254,0.512718
251538,0.70372,0.512693
251539,0.704567,0.512579
251540,0.704406,0.512528
251546,0.704737,0.512709
251547,0.704036,0.512744
251548,0.704705,0.512622
251549,0.706573,0.512522
251550,0.70553,0.5125
251553,0.708039,0.512055
251554,0.704572,0.512757
251555,0.703692,0.513014
251556,0.703348,0.513
251557,0.70481,0.512589
251600,0.709033,0.512196
251634,0.704185644,0.51288129
251635,0.703092914,0.512885
251636,0.703093524,0.5129061
251637,0.703416844,0.51281668
251638,0.703502344,0.51280929
251639,0.703335286,0.51281617
251640,0.703107604,0.51289898
251641,0.703383654,0.51279815
251642,0.703277044,0.51280561
251643,0.703229654,0.51281102
251644,0.702812206,0.512920667
251645,0.70378,0.512779
251646,0.70399,0.512701
251647,0.70373,0.512812
251648,0.70404,0.512757
251649,0.70384,0.512812
251650,0.70383,0.512814
251651,0.70377,0.512757
251652,0.70401,0.51269
251653,0.7038,0.512795
251660,0.70393,0.512705
251661,0.70397,0.512707
251662,0.70383,0.512804
251663,0.70401,0.512727
251678,0.707299,0.512589
251681,0.707607,0.512732
251682,0.707425,0.512691
251683,0.705461,0.512856
251684,0.7032,0.51293
251699,0.70294,0.513063
251700,0.703102,0.513001
251701,0.7031,0.513016
251711,0.703001,0.513045
251713,0.703923,0.512844
251715,0.70279,0.51298
251716,0.70264,0.51298
251717,0.70283,0.51296
251915,0.7031,0.513016
251916,0.70294,0.513063
251918,0.703102,0.513001
251919,0.70505,0.512613
251920,0.70905,0.512314
251921,0.70872,0.51233
251922,0.70853,0.512375
251923,0.70802,0.51237
251924,0.70571,0.51255
251925,0.70345,0.512931
251926,0.70364,0.512868
251927,0.70569,0.512723
251928,0.70715,0.512624
251929,0.70632,0.512765
251930,0.70515,0.512792
251931,0.70435,0.512812
251932,0.70636,0.512852
251933,0.70494,0.51274
251934,0.70456,0.512616
251935,0.70355,0.512923
251936,0.70357,0.512927
251937,0.70373,0.512918
251938,0.70388,0.512862
251939,0.70385,0.512862
251940,0.70369,0.512888
251941,0.704,0.512878
251942,0.70375,0.512856
251943,0.70385,0.512832
251944,0.70385,0.512844
251945,0.70378,0.512869
251946,0.705983,0.512872
251947,0.704523,0.512737
251948,0.705145,0.512689
251949,0.705215,0.512921
251950,0.705174,0.512863
251951,0.705866,0.512825
251952,0.705291,0.512922
251953,0.704911,0.512845
251954,0.705761,0.512693
251955,0.705319,0.512759
251956,0.704705,0.512824
251957,0.704651,0.512871
251958,0.704604,0.512772
251959,0.704426,0.512801
251960,0.706615,0.512744
251961,0.704404,0.512793
251962,0.70393,0.512876
251963,0.70393,0.512876
251964,0.704081,0.512902
251965,0.70408,0.512907
251966,0.704065,0.512926
251967,0.70412,0.512876
251968,0.70406,0.512915
251969,0.704109,0.512889
251970,0.704199,0.512824
251971,0.704015,0.512905
251972,0.704246,0.512817
251973,0.704022,0.512898
251974,0.704139,0.512954
251975,0.704139,0.512894
251976,0.704117,0.512911
251977,0.704139,0.512917
251978,0.704033,0.512861
251979,0.704432,0.512737
251980,0.704036,0.512841
251981,0.704337,0.512776
251982,0.704317,0.512768
251983,0.704234,0.512763
251984,0.704269,0.512804
251985,0.704156,0.512926
251986,0.704399,0.5129
251987,0.70414,0.512889
251988,0.704135,0.512823
251989,0.704187,0.512839
251990,0.704368,0.512739
251991,0.703947,0.512888
251992,0.704144,0.512845
251993,0.704374,0.512751
251994,0.704163,0.512793
251995,0.704084,0.512893
251996,0.706826,0.5123
251997,0.70713,0.512401
251998,0.70811,0.512459
251999,0.70781,0.512404
252000,0.70715,0.512504
252001,0.70669,0.512492
252002,0.70791,0.512483
252003,0.704202,0.512861
252004,0.704161,0.512886
252005,0.704165,0.512895
252006,0.704153,0.51293
252007,0.704115,0.512913
252008,0.704041,0.512903
252009,0.704002,0.512889
252010,0.704007,0.51287
252011,0.704038,0.512918
252012,0.704095,0.512891
252013,0.70408,0.512874
252014,0.703992,0.512862
252015,0.704104,0.512866
252016,0.704094,0.512934
252017,0.704071,0.51286
252018,0.704059,0.512838
252019,0.704144,0.512819
252020,0.70409,0.512957
252021,0.704053,0.512845
252022,0.704644,0.512548
252023,0.704562,0.512749
252024,0.704654,0.51271
252025,0.704454,0.512703
252026,0.704094,0.512806
252027,0.704139,0.512801
252028,0.70426,0.512753
252029,0.704193,0.512728
252030,0.704297,0.512761
252031,0.704295,0.512742
252032,0.70427,0.512764
252033,0.704342,0.512734
252034,0.704281,0.51277
252035,0.704267,0.512773
252036,0.704298,0.512777
252037,0.704231,0.512762
252038,0.70423,0.512788
252039,0.704255,0.512728
252040,0.704193,0.512881
252041,0.704136,0.512902
252042,0.704081,0.512869
252043,0.704146,0.512869
252044,0.704043,0.512882
252045,0.704069,0.51288
252046,0.70411,0.512885
252047,0.704159,0.512884
252048,0.704134,0.512879
252049,0.704214,0.512868
252050,0.704111,0.512876
252051,0.70412,0.512893
252052,0.704147,0.51288
252053,0.704133,0.51288
252054,0.704662,0.512661
252055,0.70468,0.5127
252056,0.704904,0.512653
252057,0.704898,0.512667
252058,0.704563,0.512736
252059,0.704531,0.512755
252060,0.704529,0.512768
252061,0.704769,0.512672
252062,0.70481,0.512654
252063,0.704784,0.512645
252064,0.704892,0.512633
252065,0.704934,0.512661
252066,0.705105,0.512629
252067,0.703886,0.512788
252068,0.703295,0.512928
252069,0.703713,0.512857
252070,0.703511,0.512857
252071,0.703724,0.51283
252072,0.703933,0.512758
252073,0.704332,0.512729
252074,0.703863,0.512798
252075,0.703867,0.512934
252076,0.703765,0.512952
252077,0.703874,0.512933
252078,0.703898,0.512931
252079,0.703848,0.512923
252080,0.703884,0.512927
252081,0.703859,0.51295
252082,0.703924,0.512926
252083,0.703873,0.512926
252084,0.703881,0.512925
252085,0.703864,0.512929
252086,0.703893,0.51293
252087,0.70443,0.51282
252088,0.70446,0.51284
252089,0.70418,0.51286
252090,0.7041,0.51252
252091,0.70418,0.51286
252092,0.70415,0.51281
252093,0.703421,0.512915
252094,0.703433,0.512901
252095,0.703404,0.512904
252096,0.703272,0.512923
252097,0.70332,0.512883
252098,0.703341,0.512887
252099,0.703312,0.512882
252100,0.703511,0.512916
252101,0.703399,0.512905
252102,0.703325,0.51292
252103,0.70586,0.512505
252104,0.705653,0.512598
252105,0.705266,0.512592
252106,0.707193,0.512403
