,pb206_pb204,pb207_pb204
44098,19.129,15.598
44102,19.27257143,15.60442857
44106,19.26485714,15.606
44108,19.39314286,15.62442857
44196,18.874,15.633
44197,18.978,15.593
44198,19.601,15.606
44203,19.361,15.593
44204,19.755,15.624
44205,19.077,15.588
44207,19.5245,15.6615
44208,19.758,15.635
44210,19.57,15.612
44211,19.351,15.594
44353,18.897,15.573
44354,18.934,15.579
44355,18.834,15.546
44356,18.582,15.563
44357,18.097,15.522
44358,19.026,15.603
44359,18.418,15.562
44360,19.106,15.65
44361,18.502,15.537
44362,18.642,15.588
44363,18.779,15.554
44367,19.24,15.68
44368,19.15,15.62
44704,18.97,15.643
44705,18.899,15.656
44968,18.648,15.66
44970,18.51,15.619
44971,18.489,15.631
44973,18.483,15.631
44976,18.544,15.682
44977,18.551,15.651
44978,18.588,15.643
44982,18.424,15.658
44983,18.514,15.625
44984,18.608,15.629
44986,18.537,15.641
44989,18.748,15.683
44990,18.598,15.639
44992,18.556,15.635
45209,18.807,15.52
45289,19.1,15.6
45291,18.41,15.49
45298,18.336,15.482
45299,19.65,15.766
45300,18.733,15.531
45301,18.611,15.486
45303,18.48,15.56
45310,18.393,15.5
45314,18.31,15.51
45315,19.133,15.511
45316,18.259,15.485
45317,18.369,15.507
45318,20.065,15.606
45320,18.92,15.59
45321,19.37,15.6
45474,19.044,15.596
45476,18.762,15.535
45477,18.725,15.52
45511,19.055,15.556
45542,19.065,15.563
45606,19.114,15.567
45608,19.047,15.532
45635,19.44,15.526
45638,18.903,15.519
45644,18.905,15.523
45659,19.056,15.535
45660,19.083,15.549
45661,19.052,15.55
45662,19.068,15.541
45664,19.065,15.548
45665,19.109,15.548
45666,19.08,15.537
45667,19.077,15.536
45668,19.105,15.552
45675,19.036,15.549
45676,19.049,15.541
45689,20.002,15.657
45712,19.857,15.617
45713,19.794,15.639
45714,19.614,15.599
45715,19.732,15.607
45716,19.886,15.648
45755,18.387,15.511
45769,19.116,15.552
45828,19.438,15.588
45830,19.37,15.594
45831,19.314,15.611
45833,19.358,15.585
45834,19.308,15.605
45835,19.337,15.561
45839,18.765,15.514
45840,18.797,15.518
45841,18.81,15.536
45870,19.274,15.593
45990,19.304,15.6
45999,19.3803,15.6019
46002,19.406,15.631
46006,19.3641,15.5812
46009,19.363,15.5811
46024,19.386,15.583
46027,19.372,15.602
46039,19.386,15.583
46040,19.353,15.585
46041,19.35,15.579
46042,19.38,15.602
46043,19.393,15.613
46044,19.357,15.591
46049,18.971,15.588
46052,18.897,15.542
46075,18.868,15.557
46132,18.889,15.541
46139,18.895,15.558
46142,18.868,15.557
46143,18.889,15.541
46144,18.74,15.552
46145,18.895,15.558
46147,18.897,15.542
46148,18.893,15.563
46163,18.554,15.55
46172,19.228,15.63
46185,19.156,15.594
46204,19.334,15.599
46205,19.336,15.612
46233,18.797,15.558
46234,18.704,15.555
46235,18.783,15.546
46236,18.617,15.541
46237,18.819,15.536
46238,18.521,15.497
46243,18.686,15.531
46250,18.722,15.569
46251,18.965,15.584
46262,18.628,15.539
46263,18.843,15.559
46274,18.68974854,15.54501246
46276,18.72116387,15.54039629
46277,18.76326648,15.54797776
46278,18.7184599,15.53524043
46279,19.15789261,15.5812592
46280,18.93215655,15.58381215
46284,19.06520266,15.56850714
46285,19.1629838,15.5855076
46287,19.15632249,15.58762567
46288,18.79517133,15.54613298
46289,18.73169142,15.54459042
46290,18.74881707,15.54598945
46291,18.64692061,15.53822177
46293,18.62763725,15.533331
46294,18.63698394,15.53667242
46295,18.66967092,15.5426159
46296,18.59379389,15.53513619
46297,18.63244751,15.5453692
46300,18.57181939,15.53556006
46301,19.1712644,15.59232313
46303,18.98057907,15.58158857
46305,18.64555106,15.54391677
46306,18.59112686,15.53118596
46308,18.8402919,15.55172759
46309,18.71190853,15.54259127
46310,19.015,15.561
46311,19.016,15.587
46334,19.8252,15.6405
46336,19.3793,15.5915
46338,19.3967,15.5925
46342,19.3706,15.5922
46343,19.3724,15.5924
46347,19.35,15.5887
46504,19.396975,15.59105
46511,19.3714,15.5883
46512,19.4641,15.5992
46513,19.3638,15.5858
46516,19.3318,15.5851
46519,19.4118,15.5927
46524,19.4637,15.5969
46527,19.4625,15.5986
46531,19.3906,15.5883
46533,19.3775,15.5903
46534,19.3068,15.5839
46537,19.295,15.581
46540,19.4046,15.5896
46542,19.3737,15.591125
46546,19.3757,15.5897
46547,19.402,15.5947
46549,19.377,15.5862
46700,20.579,15.681
46702,20.043,15.622
46832,18.3156,15.4949
46833,18.5487,15.5177
46843,18.7296,15.5702
46845,18.3394,15.6087
46846,18.2856,15.4693
46847,18.4536,15.5324
46849,18.385,15.5264
46853,18.7228,15.5381
46855,18.3635,15.544
46858,18.9081,15.5285
46859,18.9188,15.5348
46860,18.7529,15.5721
46862,18.2758,15.5829
46863,18.4113,15.5953
46887,19.01,15.605
46888,19.225,15.574
46889,19.271,15.581
46892,19.0,15.568
46971,19.24,15.57
46973,19.29,15.6
46975,18.85,15.65
46981,18.66,15.56
46989,19.64,15.54
47078,19.193,15.614
47112,18.792,15.578
47176,18.88,15.66
47197,18.337,15.526
47198,18.524,15.58
47199,18.619,15.603
47200,18.598,15.591
47201,18.627,15.63
47204,18.554,15.571
47205,18.545,15.5833
47263,17.8603,15.4424
47264,18.1519,15.4472
47266,17.7958,15.43655714
47269,17.8718,15.4427
47271,18.0255,15.4577
47272,18.0279,15.448
47273,18.0771,15.4345
47276,17.8267,15.4412
47278,18.1722,15.4658
47280,18.0572,15.455
47282,17.9018,15.4447
47289,18.1086,15.4542
47290,17.8727,15.4398
47292,17.8785,15.4516
47294,17.94917143,15.45258571
47297,17.9075,15.4455
47298,17.9396,15.4534
47300,18.1155,15.4504
47399,18.233,15.455
47488,17.9784,15.4479
47489,17.969,15.4515
47490,17.9356,15.4471
47491,17.8913,15.4459
47492,17.94242,15.44982
47493,18.0059,15.459
47494,18.0114,15.4524
47495,17.9992,15.4578
47496,17.9544,15.4449
47497,17.9702,15.4505
47498,17.9572,15.4549
47499,17.98026,15.4475
47578,18.237,15.458
47579,18.195,15.453
47645,18.6849,15.4956
47646,18.6817,15.499
47647,18.6697,15.4902
47648,18.6747,15.4876
47649,18.6785,15.496
47717,18.457,15.478
47718,18.517,15.482
47719,18.523,15.489
47750,18.583,15.495
47751,18.568,15.484
47900,18.4338,15.4837
47901,18.7191,15.5128
47902,18.301,15.4682
47903,18.7177,15.5026
47904,18.4801,15.4751
47905,18.7208,15.5084
47906,18.6881,15.5039
47907,18.5646,15.4964
47908,18.5679,15.4961
47910,18.7027,15.497
47911,18.6352,15.5003
47912,18.0853,15.4528
47913,18.683,15.4921
47914,18.101,15.4536
47915,18.6492,15.4902
47916,18.6971,15.5148
47917,18.6892,15.4858
47918,18.4285,15.4778
47919,18.6859,15.5121
47920,18.7133,15.4991
47921,18.6918,15.4961
47922,18.6829,15.493
47923,18.5025,15.4776
47924,18.4154,15.4593
48096,18.455,15.476
48247,18.464,15.471
48248,18.465,15.467
48249,18.426,15.463
48983,18.4119,15.4727
48989,18.417,15.4735
48993,18.4146,15.4716
49002,18.4161,15.4726
49005,18.4124,15.4736
49008,18.4018,15.4726
49010,18.4067,15.4704
49015,18.4152,15.4722
49019,18.4154,15.4719
49029,18.4072,15.4712
49036,18.4116,15.4721
49042,18.4137,15.4719
49047,18.4139,15.4707
49473,18.427,15.492
49510,18.407,15.472
49517,18.414,15.48
49546,18.397,15.46
49599,18.429,15.502
49724,18.453,15.47
49805,18.643,15.48
49806,18.65,15.49
49807,18.406,15.469
49808,18.465,15.477
49809,18.486,15.48
49810,18.603,15.486
49811,18.604,15.492
49812,18.65,15.485
49813,18.45,15.467
49814,18.568,15.478
50008,18.3722,15.4698
50009,18.363,15.4682
50010,18.3634,15.4682
50011,18.2613,15.4631
50012,18.2488,15.4627
50013,18.2464,15.461
50014,18.2483,15.4618
50015,18.3268,15.4663
50016,18.3637,15.4693
50017,18.3744,15.4724
50018,18.3846,15.4715
50019,18.4062,15.4731
50020,18.4072,15.4739
50021,18.4102,15.475
50131,18.072,15.445
50161,18.4393,15.4843
50162,18.4378,15.478
50163,18.2863,15.4762
50164,18.3134,15.4763
50165,18.2482,15.4728
50166,18.4258,15.4823
51594,18.421,15.4857
51595,18.407,15.4806
51596,18.3431,15.4708
51597,18.3712,15.4787
51598,18.3437,15.4743
51599,18.408,15.4784
51600,18.3496,15.4788
51601,18.3411,15.4717
51602,18.3517,15.4741
51603,18.35,15.4711
51604,18.3782,15.4771
51605,18.3495,15.472
51699,18.555,15.477
51700,18.3,15.445
51701,18.169,15.47
51702,18.311,15.452
51703,18.542,15.472
51704,18.418,15.505
51705,18.309,15.449
51706,18.244,15.44
51707,18.299,15.488
51708,18.367,15.443
51709,18.396,15.465
51710,18.326,15.468
51711,18.396,15.462
51720,18.1407,15.4587
51725,18.1396,15.4581
51729,18.1381,15.4626
51737,18.1502,15.4607
51738,18.1502,15.4621
51774,18.24,15.467
51775,18.202,15.467
51912,18.1769,15.4482
52062,18.0935,15.4613
52064,18.1172,15.4577
52068,18.1377,15.4615
52069,18.1884,15.4718
52087,18.0829,15.4642
52088,18.1018,15.4596
52089,18.0771,15.4766
52090,18.0926,15.4632
52091,18.1152,15.4669
52092,18.245,15.4617
52093,18.2471,15.4631
52094,18.0848,15.4624
52095,18.0866,15.4609
52096,18.0893,15.4667
52119,18.1158,15.4601
52123,18.1199,15.4648
52124,18.1148,15.4606
52125,18.1185,15.4586
52126,18.1769,15.4482
52128,18.074,15.46
52131,18.104,15.463
52132,18.102,15.46
52133,18.276,15.475
52274,18.173,15.457
52396,18.109,15.426
52398,18.095,15.439
52399,17.867,15.414
52400,18.06,15.436
52401,18.028,15.423
52404,18.029,15.448
52406,17.952,15.427
52408,17.945,15.423
52410,17.998,15.424
52415,18.3074,15.468
52416,18.1885,15.457
52420,18.1198,15.4432
52421,18.1859,15.4568
52422,18.1848,15.4512
52423,18.17935,15.44821667
52436,18.1402,15.4426
52439,18.1404,15.4386
52440,18.2239,15.4486
52442,18.3206,15.4603
52443,18.2932,15.4539
52447,18.1984,15.4483
52448,18.13692,15.44826
52456,18.1373,15.4356
52462,18.1754,15.4552
52479,18.213,15.4509
52480,18.2423,15.4546
52483,18.5714,15.4848
52485,18.61206667,15.4772
52490,18.2023,15.4405
52494,18.0895,15.4316
52602,18.206,15.457
52605,18.05710808,15.42270913
52607,18.12028339,15.43777135
52609,18.418,15.477
52612,18.421,15.464
52615,18.129,15.418
52616,18.30980932,15.45283357
52617,18.364,15.47
52636,18.291,15.42
52637,18.168,15.414
52642,18.121,15.389
52643,18.10423887,15.44982113
52644,18.12930843,15.42471743
52649,18.2416201,15.44178794
52650,18.185,15.392
52654,18.27972584,15.44580454
52656,18.17844479,15.43576306
52657,18.10524165,15.43777135
52658,18.29978149,15.45986261
52663,18.198,15.445
52664,18.19448931,15.44279209
52669,18.28072862,15.44781283
52676,18.315,15.442
52679,18.295,15.499
52681,18.232,15.452
52684,18.133,15.443
52685,18.312,15.467
52686,18.216,15.465
52720,18.21,15.441
52722,18.2502353,15.452564
52723,18.1740339,15.4365
52725,18.1399438,15.4365
52726,18.0497053,15.455576
52727,18.1760392,15.444532
52728,18.06875565,15.44152
52729,18.26527505,15.478668
52732,18.3525056,15.462604
52738,18.22917965,15.464612
52747,18.2783095,15.47666
52755,18.3505003,15.48168
52762,18.3505003,15.479672
52765,18.4106593,15.45658
52767,18.0497053,15.455576
52768,18.051,15.459
52770,18.09682985,15.452564
52779,18.3545109,15.464612
52783,18.2622671,15.455576
52792,18.15698885,15.447544
52795,18.322,15.45
52796,18.366,15.44
52798,18.324,15.45
52799,18.32,15.45
52800,18.299,15.45
52801,18.299,15.43
52803,18.377,15.45
52804,18.369,15.46
52805,18.257,15.45
52807,18.292,15.44
52809,18.3518264,15.4303358
52810,18.06474505,15.453568
52812,18.2041134,15.467624
52813,18.2101293,15.455576
52814,18.1940869,15.459592
52819,18.19709485,15.4616
52822,18.18561667,15.45408333
52825,18.086,15.44518333
52830,18.2133,15.4555
52836,18.1116,15.4478
52844,18.22,15.45
52846,18.2,15.44
52848,18.157,15.44
52849,18.186,15.45
52850,18.102,15.42
52852,18.198,15.45
52853,18.14,15.43
52870,18.1952,15.4582
52871,18.1602,15.4531
52877,18.0967,15.4614
52881,18.08095714,15.45752857
52885,18.18925,15.45793333
52889,18.1602,15.4549
52892,18.1448,15.45641667
52893,18.1425,15.4549
52896,18.2386,15.4593
52897,18.3796,15.4674
52902,18.2867,15.4593
52904,18.2408,15.4618
52911,18.2521,15.4634
52913,18.1881,15.4564
52915,18.2011,15.4592
52916,18.18091667,15.45266667
52918,18.13258571,15.44932857
52920,18.2792,15.4542
52921,18.1925,15.4547
53042,17.96,15.453
53043,17.993,15.453
53044,17.988,15.446
53046,17.945,15.445
53047,17.937,15.43
53048,17.948,15.434
53049,17.845,15.423
53053,18.1844,15.4561
53055,17.9242,15.4483
53056,17.9323,15.4512
53060,18.44,15.482
53061,18.436,15.477
53062,18.434,15.468
53063,18.45,15.475
53064,18.491,15.481
53065,18.495,15.476
53066,18.354,15.472
53097,18.355,15.477
53098,18.34,15.464
53100,18.331,15.459
53173,18.474,15.492
53192,18.318,15.442
53206,18.429,15.469
53208,18.382,15.465
53226,18.254,15.43416667
53227,18.367,15.479
53229,18.359,15.48
53231,18.4155,15.4685
53232,18.245,15.437
53263,18.378,15.468
53264,18.338,15.458
53269,18.1879,15.467
53271,18.3412,15.4776
53272,18.3488,15.4703
53273,18.2936,15.4699
53274,18.2944,15.4697
53278,18.3076,15.4719
53279,18.3661,15.4771
53281,18.2913,15.4611
53284,18.2983,15.4669
53285,18.1901,15.468
53309,18.3147,15.4683
53313,18.3795,15.482
53420,18.337,15.462
53443,18.192,15.443
53444,18.213,15.45
53445,18.299,15.464
53446,18.248,15.452
53471,18.309,15.462
53474,18.23,15.463
53475,18.23,15.463
53478,18.245,15.464
53479,18.27,15.482
53484,18.336,15.479
53486,18.275,15.476
53585,18.181,15.446
53605,18.838,15.564
53606,18.505,15.494
53607,18.467,15.494
53608,18.531,15.497
53609,18.397,15.476
53610,18.433,15.477
53611,18.448,15.488
53612,18.363,15.474
53613,18.369,15.479
53614,18.469,15.483
53615,18.388,15.48
53616,18.54,15.5
53617,18.456,15.484
53618,18.41,15.481
53619,18.479,15.504
53620,18.513,15.498
53621,18.504,15.488
53622,18.506,15.497
53623,18.501,15.497
53624,18.469,15.493
53625,18.425,15.474
53626,18.467,15.487
53627,18.445,15.493
53628,18.429,15.478
53629,18.452,15.483
53630,18.467,15.491
53631,18.387,15.473
53684,18.4357,15.4868
53686,18.4262,15.4874
53687,18.4196,15.486
53689,18.4339,15.4948
53692,18.4232,15.4822
53703,18.4897,15.4929
53706,18.4945,15.4942
53708,18.5106,15.5027
53715,18.5316,15.4816
53716,18.5412,15.4965
53717,18.5321875,15.4812125
53719,18.535075,15.47885
53735,18.4568,15.484
53747,18.4631,15.488
53762,18.3867,15.4812
53821,18.234,15.469
53822,18.602,15.465
53823,18.62,15.474
53824,18.185,15.455
53825,18.2,15.472
53826,18.523,15.508
53834,18.378,15.474
53835,18.4026,15.5007
53839,18.402,15.503
53841,18.426,15.487
53842,18.419,15.489
53846,18.423,15.492
53847,18.38105,15.4784
53854,18.2343,15.4803
53868,18.374,15.4623
53870,18.22675,15.46205
53873,18.123,15.465
53876,18.234,15.485
53880,18.09758333,15.46045833
53882,18.17415,15.4499
53886,18.094,15.453
53887,18.073975,15.4619375
53890,18.438,15.47
53899,18.3774,15.4646
53902,18.4358,15.4731
53939,18.111165,15.4189001
53942,18.2969865,15.45544
53943,18.251883,15.4684868
53945,18.2468715,15.445404
53946,18.1646829,15.4644724
53947,18.29877871,15.45383772
53948,18.046,15.447
53951,18.24663401,15.45082528
53952,18.31181488,15.45885846
53954,18.056,15.45
54001,18.12930843,15.49601194
54025,18.053,15.44
54028,18.102,15.432
54030,18.134,15.457
54031,18.122,15.445
54033,18.11,15.439
54035,18.142,15.442
54036,18.04,15.443
54039,18.079,15.457
54044,18.102,15.454
54046,18.109,15.443
54048,18.158,15.516
54049,18.109,15.453
54054,18.122,15.446
54055,18.131,15.454
54058,18.145,15.472
54060,18.148,15.514
54063,18.094,15.461
54064,18.046,15.444
54066,18.087,15.428
54068,18.078,15.441
54079,18.17443365,15.44480039
54084,18.1646829,15.4534328
54086,18.2147979,15.4413896
54089,18.1125633,15.4674832
54092,18.1095564,15.4474112
54095,18.3180348,15.45544
54096,18.3230463,15.475512
54097,18.166,15.46
54152,18.021,15.349
54154,18.242,15.541
54156,18.094,15.431
54159,18.116,15.462
54164,18.02,15.432
54166,18.002,15.419
54170,18.054,15.449
54171,18.004,15.447
54172,18.098,15.45
54173,18.133,15.444
54174,18.149,15.447
54175,18.244,15.453
54176,18.476,15.464
54177,18.341,15.459
54178,18.378,15.449
54179,18.313,15.446
54180,18.072,15.436
54181,18.043,15.44
54234,18.1825,15.4609
54235,18.1842,15.4623
54236,18.049,15.4512
54237,18.1374,15.4563
54238,18.1489,15.4586
54384,17.843,15.439
54385,17.871,15.444
54390,17.781,15.422
54391,17.942,15.423
54392,18.038,15.441
54393,18.111,15.453
54394,17.873,15.437
54395,17.832,15.427
54396,17.866,15.447
54397,17.864,15.44
54398,17.864,15.437
54399,17.779,15.42
54400,17.846,15.433
54401,17.857,15.444
54402,17.873,15.451
54403,17.876,15.452
54404,17.95,15.454
54405,17.96,15.443
54406,17.848,15.431
54407,17.858,15.441
54538,17.929,15.454
54541,18.155,15.466
54553,18.048,15.476
54555,18.231,15.466
54557,17.87,15.448
54562,17.928,15.451
54566,18.373,15.493
54567,18.581,15.494
54569,18.61,15.506
54570,18.633,15.512
54573,18.056,15.453
54575,18.225,15.46
54577,18.345,15.469
54580,18.283,15.462
54582,18.173,15.456
54585,18.179,15.457
54617,18.134,15.451
54618,18.157,15.473
54619,18.15,15.468
54620,18.118,15.436
54631,18.218,15.464
54633,18.189,15.446
54643,18.055,15.472
54650,18.229,15.473
54654,17.922,15.434
54656,18.043,15.465
54766,18.295,15.492
54770,18.219,15.483
54772,18.147,15.469
54789,18.112,15.468
54861,18.1561,15.4638
54863,18.1598,15.4686
54867,18.10178,15.46082
54871,18.2917,15.4721
54874,18.1016,15.4611
54877,18.2946,15.4728
54878,18.2975,15.4756
54879,18.1562,15.4643
54883,18.1011,15.4597
54885,18.09866667,15.45716667
54886,18.10196667,15.46025
54888,18.136,15.4475
54889,18.1298,15.4462
54896,18.312,15.476
54902,18.266,15.462
54905,18.721,15.473
54907,18.362,15.487
54928,18.177,15.454
54936,18.59,15.484
54937,19.111,15.534
54939,18.775,15.49
54940,19.073,15.515
54941,18.629,15.468
54943,18.206,15.467
54949,18.162,15.457
54954,18.261,15.457
54959,18.328,15.476
54964,18.231,15.448
54970,18.318,15.447
54991,18.1268,15.459
55284,18.0825,15.4319
55364,18.009,15.547
55365,17.993,15.559
55483,17.9765,15.5211
55484,18.0081,15.5286
55494,18.999,15.564
55505,18.5,15.51
55506,18.43,15.52
55507,18.38,15.5
55508,18.5,15.5
55510,18.47,15.54
55514,18.039,15.418
55515,18.099,15.462
55602,19.217,15.528
55605,19.171,15.543
55606,18.69725,15.53775
55607,18.712,15.594
55608,18.93,15.55
55609,21.02,15.69
55610,19.4,15.56
55615,20.08,15.703
55616,19.222,15.7
55617,19.386,15.68
55618,19.522,15.679
55619,20.559,15.721
55620,20.223,15.731
55622,19.957,15.72
55623,19.669,15.706
55624,20.173,15.718
55625,20.19,15.722
55626,20.141,15.709
55657,19.469,15.6662
55658,19.6459,15.6416
55659,19.7623,15.6782
55660,19.9803,15.6659
55661,19.7378,15.655
55793,18.44,15.622
56150,18.234,15.555
56158,19.644,15.643
56304,18.6133,15.5688
56306,18.6227,15.5736
56307,18.6237,15.5733
56308,18.6298,15.5759
56309,18.6315,15.5749
56312,18.6208,15.5719
56313,18.6294,15.575
56314,18.5593,15.5731
56317,18.487,15.6
56318,18.518,15.59
56387,18.454,15.573
56409,18.438,15.569
56438,18.42,15.55
56439,18.48,15.58
56483,18.499,15.591
56588,18.408,15.56
56627,18.554,15.6
56629,18.546,15.585
56630,18.539,15.592
56631,18.557,15.596
56696,18.455,15.587
57032,18.216,15.547
57033,18.394,15.574
57034,18.377,15.556
57035,18.283,15.545
57046,18.302,15.548
57047,18.333,15.556
57048,18.387,15.564
57049,18.401,15.577
57050,18.276,15.542
57067,18.5982,15.5486
57069,18.5899,15.551
57070,18.5918,15.549
57071,18.596,15.5473
57072,18.5779,15.5615
57120,18.487,15.594
57121,18.406,15.576
57122,18.367,15.564
57123,18.249,15.526
57124,18.31,15.549
57151,18.436,15.581
57153,18.408,15.573
57155,18.402,15.565
57202,18.37,15.54
57207,18.408,15.563
57208,18.472,15.582
57216,18.348,15.617
57451,18.121,15.549
57452,17.996,15.451
57453,17.989,15.447
57454,18.071,15.482
57455,18.021,15.456
57456,18.113,15.521
57457,18.057,15.468
57458,18.056,15.459
57459,18.056,15.516
57460,18.11,15.529
57461,18.082,15.476
57462,18.061,15.461
57463,18.061,15.473
57466,18.255,15.557
57468,18.233,15.544
57469,18.259,15.569
57470,18.246,15.556
57472,18.329,15.553
57473,18.245,15.57
57518,18.499,15.56
57519,18.896,15.554
57630,19.259,15.483
57631,19.328,15.56
57632,22.134,15.659
57633,18.405,15.487
57688,18.375,15.579
57953,18.245,15.565
57954,18.346,15.577
57958,18.338,15.598
57960,18.238,15.583
57961,18.377,15.617
57962,18.256,15.573
57989,18.289,15.545
58000,18.378,15.584
58001,18.253,15.552
58013,18.292,15.565
58070,18.33,15.557
58098,18.39,15.578
58100,18.413,15.605
58103,18.401,15.592
58104,17.776,15.434
58105,18.333,15.518
58106,18.39,15.567
58107,17.915,15.515
58108,18.426,15.601
58109,18.375,15.589
58110,18.41,15.611
58194,18.064,15.498
58195,18.097,15.514
58196,18.064,15.499
58197,18.075,15.501
58198,18.069,15.478
58204,18.387,15.609
58205,18.356,15.6
58226,18.366,15.562
58253,18.051,15.505
58254,18.075,15.501
58255,18.047,15.531
58256,17.985,15.426
58257,18.104,15.509
58258,18.04,15.504
58259,18.024,15.472
58260,18.027,15.478
58271,18.073,15.471
58281,18.191,15.501
58282,18.232,15.51
58379,19.018,15.48
58441,18.298,15.556
58442,18.438,15.593
58514,19.213,15.543
58515,19.18,15.522
58530,18.314,15.566
58534,18.318,15.581
58536,18.297,15.53
58537,18.29,15.551
58613,18.092,15.531
58614,18.283,15.598
58615,18.338,15.589
58616,18.146,15.532
58617,18.142,15.555
58618,18.377,15.61
58620,18.152,15.533
58621,18.231,15.549
58622,18.225,15.544
58623,18.077,15.535
